Name,ID,Has Block,Mod,Class
Calculator:ReinforcedSword,5551,false,Calculator,sonar.calculator.mod.items.tools.CalcSword
Calculator:EnrichedGoldSword,5552,false,Calculator,sonar.calculator.mod.items.tools.CalcSword
Calculator:ReinforcedIronSword,5553,false,Calculator,sonar.calculator.mod.items.tools.CalcSword
Calculator:RedstoneSword,5554,false,Calculator,sonar.calculator.mod.items.tools.CalcSword
Calculator:WeakenedDiamondSword,5555,false,Calculator,sonar.calculator.mod.items.tools.CalcSword
Calculator:FlawlessDiamondSword,5556,false,Calculator,sonar.calculator.mod.items.tools.CalcSword
Calculator:FireDiamondSword,5557,false,Calculator,sonar.calculator.mod.items.tools.CalcSword
Calculator:ElectricSword,5558,false,Calculator,sonar.calculator.mod.items.tools.CalcSword
Calculator:EndForgedSword,5559,false,Calculator,sonar.calculator.mod.items.tools.CalcSword
Calculator:ReinforcedPickaxe,5560,false,Calculator,sonar.calculator.mod.items.tools.CalcPickaxe
Calculator:EnrichedGoldPickaxe,5561,false,Calculator,sonar.calculator.mod.items.tools.CalcPickaxe
Calculator:ReinforcedIronPickaxe,5562,false,Calculator,sonar.calculator.mod.items.tools.CalcPickaxe
Calculator:RedstonePickaxe,5563,false,Calculator,sonar.calculator.mod.items.tools.CalcPickaxe
Calculator:WeakenedDiamondPickaxe,5564,false,Calculator,sonar.calculator.mod.items.tools.CalcPickaxe
Calculator:FlawlessDiamondPickaxe,5565,false,Calculator,sonar.calculator.mod.items.tools.CalcPickaxe
Calculator:FireDiamondPickaxe,5566,false,Calculator,sonar.calculator.mod.items.tools.CalcPickaxe
Calculator:ElectricPickaxe,5567,false,Calculator,sonar.calculator.mod.items.tools.CalcPickaxe
Calculator:EndForgedPickaxe,5568,false,Calculator,sonar.calculator.mod.items.tools.CalcPickaxe
Calculator:ReinforcedAxe,5569,false,Calculator,sonar.calculator.mod.items.tools.CalcAxe
Calculator:EnrichedGoldAxe,5570,false,Calculator,sonar.calculator.mod.items.tools.CalcAxe
Calculator:ReinforcedIronAxe,5571,false,Calculator,sonar.calculator.mod.items.tools.CalcAxe
Calculator:RedstonedAxe,5572,false,Calculator,sonar.calculator.mod.items.tools.CalcAxe
Calculator:WeakenedDiamondAxe,5573,false,Calculator,sonar.calculator.mod.items.tools.CalcAxe
Calculator:FlawlessDiamondAxe,5574,false,Calculator,sonar.calculator.mod.items.tools.CalcAxe
Calculator:FireDiamondAxe,5575,false,Calculator,sonar.calculator.mod.items.tools.CalcAxe
Calculator:ElectricAxe,5576,false,Calculator,sonar.calculator.mod.items.tools.CalcAxe
Calculator:EndForgedAxe,5577,false,Calculator,sonar.calculator.mod.items.tools.CalcAxe
Calculator:ReinforcedShovel,5578,false,Calculator,sonar.calculator.mod.items.tools.CalcShovel
Calculator:EnrichedGoldShovel,5579,false,Calculator,sonar.calculator.mod.items.tools.CalcShovel
Calculator:ReinforcedIronShovel,5580,false,Calculator,sonar.calculator.mod.items.tools.CalcShovel
Calculator:RedstoneShovel,5581,false,Calculator,sonar.calculator.mod.items.tools.CalcShovel
Calculator:WeakenedDiamondShovel,5582,false,Calculator,sonar.calculator.mod.items.tools.CalcShovel
Calculator:FlawlessDiamondShovel,5583,false,Calculator,sonar.calculator.mod.items.tools.CalcShovel
Calculator:FireDiamondShovel,5584,false,Calculator,sonar.calculator.mod.items.tools.CalcShovel
Calculator:ElectricShovel,5585,false,Calculator,sonar.calculator.mod.items.tools.CalcShovel
Calculator:EndForgedShovel,5586,false,Calculator,sonar.calculator.mod.items.tools.CalcShovel
Calculator:ReinforcedHoe,5587,false,Calculator,sonar.calculator.mod.items.tools.CalcHoe
Calculator:EnrichedGoldHoe,5588,false,Calculator,sonar.calculator.mod.items.tools.CalcHoe
Calculator:ReinforcedIronHoe,5589,false,Calculator,sonar.calculator.mod.items.tools.CalcHoe
Calculator:RedstoneHoe,5590,false,Calculator,sonar.calculator.mod.items.tools.CalcHoe
Calculator:WeakenedDiamondHoe,5591,false,Calculator,sonar.calculator.mod.items.tools.CalcHoe
Calculator:FlawlessDiamondHoe,5592,false,Calculator,sonar.calculator.mod.items.tools.CalcHoe
Calculator:FireDiamondHoe,5593,false,Calculator,sonar.calculator.mod.items.tools.CalcHoe
Calculator:ElectricHoe,5594,false,Calculator,sonar.calculator.mod.items.tools.CalcHoe
Calculator:EndForgedHoe,5595,false,Calculator,sonar.calculator.mod.items.tools.CalcHoe
Calculator:EnrichedGold,5596,false,Calculator,net.minecraft.item.Item
Calculator:EnrichedGoldIngot,5597,false,Calculator,net.minecraft.item.Item
Calculator:ReinforcedIronIngot,5598,false,Calculator,net.minecraft.item.Item
Calculator:RedstoneIngot,5599,false,Calculator,net.minecraft.item.Item
Calculator:WeakenedDiamond,5600,false,Calculator,net.minecraft.item.Item
Calculator:FlawlessDiamond,5601,false,Calculator,net.minecraft.item.Item
Calculator:FlawlessFireDiamond,5602,false,Calculator,net.minecraft.item.Item
Calculator:ElectricDiamond,5603,false,Calculator,net.minecraft.item.Item
Calculator:EndDiamond,5604,false,Calculator,sonar.calculator.mod.items.misc.EndDiamond
Calculator:Large Amethyst,5605,false,Calculator,net.minecraft.item.Item
Calculator:Small Amethyst,5606,false,Calculator,net.minecraft.item.Item
Calculator:Shard Amethyst,5607,false,Calculator,net.minecraft.item.Item
Calculator:LargeTanzanite,5608,false,Calculator,net.minecraft.item.Item
Calculator:SmallTanzanite,5609,false,Calculator,net.minecraft.item.Item
Calculator:ShardTanzanite,5610,false,Calculator,net.minecraft.item.Item
Calculator:BroccoliSeeds,5611,false,Calculator,sonar.core.utils.SonarSeeds
Calculator:PrunaeSeeds,5612,false,Calculator,sonar.core.utils.SonarSeeds
Calculator:FiddledewFruit,5613,false,Calculator,sonar.core.utils.SonarSeedsFood
Calculator:Broccoli,5614,false,Calculator,net.minecraft.item.ItemFood
Calculator:Pear,5615,false,Calculator,net.minecraft.item.ItemFood
Calculator:RottenPear,5616,false,Calculator,net.minecraft.item.ItemFood
Calculator:CookedBroccoli,5617,false,Calculator,net.minecraft.item.ItemFood
Calculator:CoalDust,5618,false,Calculator,net.minecraft.item.Item
Calculator:EnrichedCoal,5619,false,Calculator,net.minecraft.item.Item
Calculator:PurifiedCoal,5620,false,Calculator,net.minecraft.item.Item
Calculator:FireCoal,5621,false,Calculator,net.minecraft.item.Item
Calculator:ControlledFuel,5622,false,Calculator,net.minecraft.item.Item
Calculator:Sickle,5623,false,Calculator,sonar.calculator.mod.items.tools.Sickle
Calculator:ObsidianKey,5624,false,Calculator,sonar.calculator.mod.items.tools.ObsidianKey
Calculator:GrenadeCasing,5625,false,Calculator,net.minecraft.item.Item
Calculator:BabyGrenade,5626,false,Calculator,sonar.calculator.mod.items.misc.Grenade
Calculator:Grenade,5627,false,Calculator,sonar.calculator.mod.items.misc.Grenade
Calculator:CircuitBoard,5628,false,Calculator,sonar.calculator.mod.items.misc.ItemCircuit
Calculator:CircuitDamaged,5629,false,Calculator,sonar.calculator.mod.items.misc.ItemCircuitDamaged
Calculator:CircuitDirty,5630,false,Calculator,sonar.calculator.mod.items.misc.ItemCircuitDirty
CarpentersBlocks:itemCarpentersHammer,5631,false,CarpentersBlocks,com.carpentersblocks.item.ItemCarpentersHammer
CarpentersBlocks:itemCarpentersChisel,5632,false,CarpentersBlocks,com.carpentersblocks.item.ItemCarpentersChisel
CarpentersBlocks:itemCarpentersTile,5633,false,CarpentersBlocks,com.carpentersblocks.item.ItemCarpentersTile
CarpentersBlocks:itemCarpentersDoor,5634,false,CarpentersBlocks,com.carpentersblocks.item.ItemCarpentersDoor
CarpentersBlocks:itemCarpentersBed,5635,false,CarpentersBlocks,com.carpentersblocks.item.ItemCarpentersBed
TwilightForest:item.nagaScale,5636,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.plateNaga,5637,false,TwilightForest,twilightforest.item.ItemTFNagaArmor
TwilightForest:item.legsNaga,5638,false,TwilightForest,twilightforest.item.ItemTFNagaArmor
TwilightForest:item.scepterTwilight,5639,false,TwilightForest,twilightforest.item.ItemTFTwilightWand
TwilightForest:item.scepterLifeDrain,5640,false,TwilightForest,twilightforest.item.ItemTFScepterLifeDrain
TwilightForest:item.scepterZombie,5641,false,TwilightForest,twilightforest.item.ItemTFZombieWand
TwilightForest:item.oreMeter,5642,false,TwilightForest,twilightforest.item.ItemTFOreMeter
TwilightForest:item.magicMap,5643,false,TwilightForest,twilightforest.item.ItemTFMagicMap
TwilightForest:item.mazeMap,5644,false,TwilightForest,twilightforest.item.ItemTFMazeMap
TwilightForest:item.oreMap,5645,false,TwilightForest,twilightforest.item.ItemTFMazeMap
TwilightForest:item.tfFeather,5646,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.magicMapFocus,5647,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.mazeMapFocus,5648,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.liveRoot,5649,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodRaw,5650,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodIngot,5651,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodHelm,5652,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodPlate,5653,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodLegs,5654,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodBoots,5655,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodSword,5656,false,TwilightForest,twilightforest.item.ItemTFIronwoodSword
TwilightForest:item.ironwoodShovel,5657,false,TwilightForest,twilightforest.item.ItemTFIronwoodShovel
TwilightForest:item.ironwoodPick,5658,false,TwilightForest,twilightforest.item.ItemTFIronwoodPick
TwilightForest:item.ironwoodAxe,5659,false,TwilightForest,twilightforest.item.ItemTFIronwoodAxe
TwilightForest:item.ironwoodHoe,5660,false,TwilightForest,twilightforest.item.ItemTFIronwoodHoe
TwilightForest:item.torchberries,5661,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.venisonRaw,5662,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.venisonCooked,5663,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.hydraChop,5664,false,TwilightForest,twilightforest.item.ItemTFHydraChops
TwilightForest:item.fieryBlood,5665,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.trophy,5666,false,TwilightForest,twilightforest.item.ItemTFTrophy
TwilightForest:item.fieryIngot,5667,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.fieryHelm,5668,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fieryPlate,5669,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fieryLegs,5670,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fieryBoots,5671,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fierySword,5672,false,TwilightForest,twilightforest.item.ItemTFFierySword
TwilightForest:item.fieryPick,5673,false,TwilightForest,twilightforest.item.ItemTFFieryPick
TwilightForest:item.steeleafIngot,5674,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.steeleafHelm,5675,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafPlate,5676,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafLegs,5677,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafBoots,5678,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafSword,5679,false,TwilightForest,twilightforest.item.ItemTFSteeleafSword
TwilightForest:item.steeleafShovel,5680,false,TwilightForest,twilightforest.item.ItemTFSteeleafShovel
TwilightForest:item.steeleafPick,5681,false,TwilightForest,twilightforest.item.ItemTFSteeleafPick
TwilightForest:item.steeleafAxe,5682,false,TwilightForest,twilightforest.item.ItemTFSteeleafAxe
TwilightForest:item.steeleafHoe,5683,false,TwilightForest,twilightforest.item.ItemTFSteeleafHoe
TwilightForest:item.minotaurAxe,5684,false,TwilightForest,twilightforest.item.ItemTFMinotaurAxe
TwilightForest:item.mazebreakerPick,5685,false,TwilightForest,twilightforest.item.ItemTFMazebreakerPick
TwilightForest:item.transformPowder,5686,false,TwilightForest,twilightforest.item.ItemTFTransformPowder
TwilightForest:item.meefRaw,5687,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.meefSteak,5688,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.meefStroganoff,5689,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.mazeWafer,5690,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.emptyMagicMap,5691,false,TwilightForest,twilightforest.item.ItemTFEmptyMagicMap
TwilightForest:item.emptyMazeMap,5692,false,TwilightForest,twilightforest.item.ItemTFEmptyMazeMap
TwilightForest:item.emptyOreMap,5693,false,TwilightForest,twilightforest.item.ItemTFEmptyMazeMap
TwilightForest:item.oreMagnet,5694,false,TwilightForest,twilightforest.item.ItemTFOreMagnet
TwilightForest:item.crumbleHorn,5695,false,TwilightForest,twilightforest.item.ItemTFCrumbleHorn
TwilightForest:item.peacockFan,5696,false,TwilightForest,twilightforest.item.ItemTFPeacockFan
TwilightForest:item.moonwormQueen,5697,false,TwilightForest,twilightforest.item.ItemTFMoonwormQueen
TwilightForest:item.charmOfLife1,5698,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfLife2,5699,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping1,5700,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping2,5701,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping3,5702,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.towerKey,5703,false,TwilightForest,twilightforest.item.ItemTFTowerKey
TwilightForest:item.borerEssence,5704,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.carminite,5705,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.experiment115,5706,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.armorShards,5707,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.knightMetal,5708,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.shardCluster,5709,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.knightlyHelm,5710,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyPlate,5711,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyLegs,5712,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyBoots,5713,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlySword,5714,false,TwilightForest,twilightforest.item.ItemTFKnightlySword
TwilightForest:item.knightlyPick,5715,false,TwilightForest,twilightforest.item.ItemTFKnightlyPick
TwilightForest:item.knightlyAxe,5716,false,TwilightForest,twilightforest.item.ItemTFKnightlyAxe
TwilightForest:item.phantomHelm,5717,false,TwilightForest,twilightforest.item.ItemTFPhantomArmor
TwilightForest:item.phantomPlate,5718,false,TwilightForest,twilightforest.item.ItemTFPhantomArmor
TwilightForest:item.lampOfCinders,5719,false,TwilightForest,twilightforest.item.ItemTFLampOfCinders
TwilightForest:item.fieryTears,5720,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.alphaFur,5721,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.yetiHelm,5722,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiPlate,5723,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiLegs,5724,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiBoots,5725,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.iceBomb,5726,false,TwilightForest,twilightforest.item.ItemTFIceBomb
TwilightForest:item.arcticFur,5727,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.arcticHelm,5728,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticPlate,5729,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticLegs,5730,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticBoots,5731,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.magicBeans,5732,false,TwilightForest,twilightforest.item.ItemTFMagicBeans
TwilightForest:item.giantPick,5733,false,TwilightForest,twilightforest.item.ItemTFGiantPick
TwilightForest:item.giantSword,5734,false,TwilightForest,twilightforest.item.ItemTFGiantSword
TwilightForest:item.tripleBow,5735,false,TwilightForest,twilightforest.item.ItemTFTripleBow
TwilightForest:item.seekerBow,5736,false,TwilightForest,twilightforest.item.ItemTFSeekerBow
TwilightForest:item.iceBow,5737,false,TwilightForest,twilightforest.item.ItemTFIceBow
TwilightForest:item.enderBow,5738,false,TwilightForest,twilightforest.item.ItemTFEnderBow
TwilightForest:item.iceSword,5739,false,TwilightForest,twilightforest.item.ItemTFIceSword
TwilightForest:item.glassSword,5740,false,TwilightForest,twilightforest.item.ItemTFGlassSword
TwilightForest:item.knightmetalRing,5741,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.chainBlock,5742,false,TwilightForest,twilightforest.item.ItemTFChainBlock
TwilightForest:item.cubeTalisman,5743,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.cubeOfAnnihilation,5744,false,TwilightForest,twilightforest.item.ItemTFCubeOfAnnihilation
TwilightForest:item.tfspawnegg,5745,false,TwilightForest,twilightforest.item.ItemTFSpawnEgg
chisel:upgrade,5746,false,chisel,com.cricketcraft.chisel.item.ItemUpgrade
chisel:ballomoss,5747,false,chisel,com.cricketcraft.chisel.item.ItemBallOMoss
chisel:chisel,5748,false,chisel,com.cricketcraft.chisel.item.chisel.ItemChisel
